time,open,high,low,close,volume
1764956700000,88978.60,89509.60,88900.00,89279.30,3616.933
1764957600000,89279.30,89750.60,89184.60,89551.20,3006.496
1764958500000,89551.30,89618.90,89138.80,89349.30,2673.508
1764959400000,89349.30,89450.00,88961.80,89062.20,1822.489
1764960300000,89062.10,89169.40,88839.00,88894.90,1501.757
1764961200000,88895.00,89157.20,88773.60,89078.60,2043.267
1764962100000,89078.50,89489.70,88972.60,89388.10,2263.330
1764963000000,89388.10,89600.00,89278.30,89426.90,1075.899
1764963900000,89427.00,89762.00,89303.20,89590.50,1582.972
1764964800000,89590.50,89662.70,89311.10,89633.60,1280.706
1764965700000,89633.70,89706.00,89454.60,89522.60,1057.487
1764966600000,89522.60,89522.60,89180.00,89232.90,1243.824
1764967500000,89232.90,89300.00,89150.00,89267.80,1319.346
1764968400000,89267.80,89440.30,89235.80,89393.00,885.384
1764969300000,89392.90,89448.80,89324.80,89383.50,774.495
1764970200000,89383.50,89431.40,89181.00,89221.80,628.941
1764971100000,89221.70,89265.90,89038.80,89145.10,752.614
1764972000000,89145.10,89161.80,88856.70,88918.70,1332.191
1764972900000,88918.80,89195.80,88918.70,89195.80,543.344
1764973800000,89195.80,89285.50,89003.20,89248.30,525.039
1764974700000,89248.20,89335.50,89176.80,89199.30,348.310
1764975600000,89199.30,89219.30,88900.00,89078.40,732.752
1764976500000,89078.50,89228.20,89038.00,89198.80,335.202
1764977400000,89198.70,89316.80,89187.50,89187.50,430.235
1764978300000,89187.60,89342.00,89172.50,89288.50,381.603
1764979200000,89288.60,89288.60,88986.10,89069.60,828.524
1764980100000,89069.70,89161.40,89015.70,89145.20,727.190
1764981000000,89145.10,89441.90,89123.20,89388.00,860.786
1764981900000,89388.00,89411.10,89315.60,89382.20,451.058
1764982800000,89382.20,89386.00,89255.50,89345.50,515.574
1764983700000,89345.50,89468.30,89313.60,89403.10,502.728
1764984600000,89403.10,89403.10,89160.90,89220.50,643.074
1764985500000,89220.50,89330.30,89180.00,89295.70,352.321
1764986400000,89296.20,89296.20,89130.10,89253.20,807.767
1764987300000,89253.20,89322.90,89180.40,89236.00,421.349
1764988200000,89236.00,89270.10,89159.90,89197.30,263.604
1764989100000,89197.30,89374.90,89197.20,89354.60,372.661
1764990000000,89354.70,89758.00,89350.20,89720.90,1510.638
1764990900000,89720.90,89750.80,89500.50,89508.70,965.615
1764991800000,89508.60,89700.00,89480.60,89626.40,545.081
1764992700000,89626.50,89700.00,89614.80,89636.50,430.245
1764993600000,89636.50,89670.00,89468.40,89532.40,426.143
1764994500000,89532.30,89616.20,89500.00,89579.00,558.851
1764995400000,89578.90,89618.40,89507.30,89537.30,411.944
1764996300000,89537.30,89650.00,89522.10,89612.20,424.135
1764997200000,89612.30,89696.70,89612.20,89659.80,274.283
1764998100000,89659.70,89659.80,89506.20,89565.60,504.987
1764999000000,89565.50,89565.60,89484.20,89500.60,320.521
1764999900000,89500.70,89606.70,89495.00,89556.70,271.159
1765000800000,89556.70,89640.00,89476.20,89633.30,432.241
1765001700000,89633.20,89732.40,89570.00,89700.50,528.939
1765002600000,89700.50,89711.60,89600.30,89610.60,258.975
1765003500000,89610.60,89659.90,89582.20,89643.10,191.425
1765004400000,89643.10,89658.70,89599.10,89638.90,258.607
1765005300000,89639.00,89655.80,89523.90,89523.90,323.623
1765006200000,89523.90,89618.20,89410.80,89596.00,498.545
1765007100000,89596.10,89680.20,89530.60,89549.60,371.449
1765008000000,89549.50,89565.80,89500.00,89502.00,290.362
1765008900000,89502.00,89608.00,89230.00,89248.00,1283.470
1765009800000,89248.10,89389.20,89165.90,89354.80,1280.154
1765010700000,89354.70,89366.80,89214.90,89238.30,556.838
1765011600000,89238.30,89518.40,89220.60,89474.40,912.534
1765012500000,89474.40,89625.00,89451.00,89600.90,736.186
1765013400000,89600.80,89639.30,89460.80,89592.80,565.208
1765014300000,89592.80,89630.50,89528.80,89532.90,271.624
1765015200000,89533.00,89565.60,89454.50,89542.00,430.320
1765016100000,89541.90,89650.00,89476.00,89494.00,341.901
1765017000000,89494.00,89544.20,89470.00,89537.50,221.543
1765017900000,89537.50,89540.00,89421.90,89466.00,294.986
1765018800000,89466.00,89540.00,89451.40,89461.50,243.235
1765019700000,89461.50,89563.10,89461.50,89530.20,282.693
1765020600000,89530.30,89679.00,89516.20,89634.30,557.316
1765021500000,89634.40,89676.90,89561.30,89585.40,390.545
1765022400000,89585.40,89590.00,89512.90,89530.90,324.320
1765023300000,89530.80,89589.90,89520.00,89566.90,221.432
1765024200000,89567.00,89600.00,89516.40,89553.70,206.221
1765025100000,89553.70,89570.70,89518.80,89528.40,238.692
1765026000000,89528.40,89588.00,89528.30,89559.80,285.914
1765026900000,89559.70,89658.90,89541.80,89638.60,281.931
1765027800000,89638.50,89745.60,89584.70,89736.00,941.579
1765028700000,89736.10,89744.40,89597.00,89619.50,516.623
1765029600000,89619.50,89694.30,89603.80,89680.50,456.441
1765030500000,89680.40,90257.30,89680.40,89877.60,4532.622
1765031400000,89877.70,90036.20,89845.70,90010.40,1002.583
1765032300000,90010.40,90148.30,89948.60,89948.60,1036.570
1765033200000,89948.70,89993.20,89763.70,89784.90,1020.291
1765034100000,89784.80,89784.90,89424.20,89588.20,1848.832
1765035000000,89588.20,89870.40,89514.60,89821.30,1264.147
1765035900000,89821.30,89904.40,89661.40,89713.40,609.402
1765036800000,89713.30,89940.30,89693.60,89885.40,663.979
1765037700000,89885.30,89931.30,89804.00,89828.80,424.985
1765038600000,89828.80,89876.70,89738.00,89779.10,513.424
1765039500000,89779.10,89780.90,89619.60,89660.80,377.504
1765040400000,89660.90,89736.30,89577.70,89653.80,552.561
1765041300000,89653.70,89798.00,89584.00,89789.80,436.953
1765042200000,89789.80,89789.80,89601.00,89619.50,358.683
1765043100000,89619.50,89669.60,89558.10,89661.70,293.712
1765044000000,89661.80,89727.80,89584.80,89727.70,326.652
1765044900000,89727.70,89751.90,89650.80,89716.30,211.623
1765045800000,89716.20,89716.30,89591.80,89603.30,238.863
1765046700000,89603.30,89610.00,89475.40,89610.00,425.024
1765047600000,89609.90,89710.10,89280.00,89449.10,1513.908
1765048500000,89449.20,89531.70,89318.70,89519.00,702.872
1765049400000,89519.00,89523.30,89203.00,89401.00,1303.599
1765050300000,89401.00,89436.60,89327.70,89369.40,279.103
1765051200000,89369.50,89465.90,89277.90,89356.00,428.986
1765052100000,89355.90,89420.50,89340.30,89420.40,212.096
1765053000000,89420.40,89527.40,89390.00,89498.90,344.050
1765053900000,89498.80,89519.40,89461.80,89509.50,169.600
1765054800000,89509.40,89578.30,89430.30,89451.60,322.144
1765055700000,89451.70,89476.30,89351.70,89394.00,233.444
1765056600000,89393.90,89531.40,89354.60,89427.50,235.019
1765057500000,89427.50,89458.60,89373.40,89377.30,165.713
1765058400000,89377.20,89468.40,89239.80,89468.40,462.769
1765059300000,89468.40,89487.80,89311.10,89311.20,345.837
1765060200000,89311.10,89393.70,89299.40,89299.50,236.554
1765061100000,89299.40,89318.20,89212.30,89245.10,360.936
1765062000000,89245.10,89293.40,88891.80,89128.80,2151.479
1765062900000,89128.80,89183.40,88870.10,88983.70,1722.113
1765063800000,88983.70,89143.80,88964.10,89050.00,610.969
1765064700000,89050.00,89228.70,89046.40,89197.10,501.156
1765065600000,89197.10,89342.50,89137.60,89150.10,580.992
1765066500000,89150.00,89333.30,89131.50,89317.80,343.305
1765067400000,89317.70,89520.00,89313.30,89455.70,610.403
1765068300000,89455.60,89484.10,89354.20,89354.30,452.694
1765069200000,89354.30,89487.00,89354.20,89445.40,307.781
1765070100000,89445.50,89543.80,89368.60,89420.00,273.878
1765071000000,89419.90,89449.80,89337.90,89356.70,262.765
1765071900000,89356.60,89409.60,89251.00,89251.00,335.064
1765072800000,89251.00,89387.40,89251.00,89330.70,213.490
1765073700000,89330.60,89471.20,89330.60,89400.10,253.442
1765074600000,89400.00,89420.00,89342.30,89409.00,190.193
1765075500000,89409.00,89656.20,89408.90,89580.10,573.229
1765076400000,89580.10,89600.00,89505.60,89547.50,307.893
1765077300000,89547.50,89564.20,89508.20,89535.10,167.429
1765078200000,89535.10,89695.10,89516.10,89657.90,461.481
1765079100000,89657.80,89704.50,89626.70,89675.60,414.346
1765080000000,89675.70,89750.00,89627.50,89650.00,486.211
1765080900000,89649.90,89650.00,89570.70,89585.40,295.337
1765081800000,89585.40,89586.10,89439.60,89517.90,663.795
1765082700000,89517.90,89533.40,89469.50,89495.20,177.267
1765083600000,89495.20,89525.60,89380.80,89427.20,418.913
1765084500000,89427.20,89452.00,89380.00,89434.90,222.860
1765085400000,89434.80,89489.00,89426.30,89487.70,154.783
1765086300000,89487.80,89511.70,89421.50,89469.20,384.408
1765087200000,89469.20,89586.00,89443.90,89531.70,358.437
1765088100000,89531.60,89645.50,89492.60,89616.60,311.224
1765089000000,89616.60,89646.00,89608.00,89619.90,188.669
1765089900000,89619.90,89668.10,89532.00,89668.10,236.985
1765090800000,89668.10,89697.70,89374.10,89430.20,547.330
1765091700000,89430.10,89445.60,89280.00,89354.20,663.313
1765092600000,89354.10,89354.20,89164.50,89206.10,783.765
1765093500000,89206.20,89374.40,89155.00,89337.10,660.299
1765094400000,89337.10,89337.10,89151.00,89178.50,356.777
1765095300000,89178.60,89335.50,89140.30,89318.60,563.608
1765096200000,89318.50,89494.40,89295.30,89430.60,677.420
1765097100000,89430.60,89430.60,89231.60,89269.40,502.112
1765098000000,89269.40,89337.60,89240.00,89337.50,210.637
1765098900000,89337.60,89360.00,89055.10,89141.20,742.139
1765099800000,89141.10,89229.10,89122.70,89137.40,434.889
1765100700000,89137.40,89163.90,89012.90,89070.00,820.557
1765101600000,89070.10,89264.70,89061.50,89264.70,700.558
1765102500000,89264.70,89264.70,89144.20,89164.80,456.509
1765103400000,89164.80,89316.30,89069.50,89260.60,575.481
1765104300000,89260.60,89359.30,89188.20,89195.50,507.594
1765105200000,89195.60,89237.20,89150.00,89215.70,380.208
1765106100000,89215.70,89234.90,89134.80,89134.80,228.619
1765107000000,89134.80,89215.40,89134.80,89176.10,220.475
1765107900000,89176.10,89176.10,89101.50,89109.40,281.441
1765108800000,89109.30,89289.80,89074.60,89244.20,506.172
1765109700000,89244.30,89312.60,89168.80,89226.30,323.085
1765110600000,89226.30,89278.00,89217.10,89277.00,191.329
1765111500000,89277.00,89557.90,89276.90,89428.80,1165.333
1765112400000,89428.80,89472.00,89243.50,89284.00,634.281
1765113300000,89284.10,89316.70,88476.00,88884.10,3816.535
1765114200000,88884.00,89022.00,88828.00,88925.30,1183.014
1765115100000,88925.30,89077.00,88867.30,89011.00,903.407
1765116000000,89011.00,89069.50,88750.00,88767.10,995.275
1765116900000,88767.20,88825.90,87780.00,87881.30,8803.713
1765117800000,87881.40,88346.30,87688.00,88200.80,6123.116
1765118700000,88200.90,88347.80,88047.90,88187.50,1411.349
1765119600000,88187.50,89050.00,88129.70,88831.20,5429.367
1765120500000,88831.30,88930.70,88610.30,88703.00,1877.783
1765121400000,88703.00,89038.10,88703.00,88876.00,1677.510
1765122300000,88875.90,89700.00,88860.60,89505.00,6284.292
1765123200000,89505.00,89505.00,89128.10,89184.60,2875.578
1765124100000,89184.70,89420.00,89065.20,89285.90,1106.331
1765125000000,89285.80,89523.00,89203.00,89419.60,1003.416
1765125900000,89419.70,89880.00,89326.90,89849.30,1524.044
1765126800000,89849.30,89900.00,89565.20,89840.00,2773.087
1765127700000,89840.00,90716.00,89800.20,90669.70,6456.442
1765128600000,90669.80,91261.00,90655.00,90812.70,6195.801
1765129500000,90812.70,91100.10,90682.90,90904.20,2343.070
1765130400000,90904.20,91449.70,90904.10,91282.60,2982.326
1765131300000,91282.50,91668.00,91276.20,91533.60,2363.647
1765132200000,91533.60,91722.00,91289.00,91337.40,2545.115
1765133100000,91337.30,91488.50,91189.80,91327.60,1545.157
1765134000000,91327.70,91503.40,91206.10,91478.60,1046.844
1765134900000,91478.70,91487.50,91191.20,91219.00,712.227
1765135800000,91219.00,91364.00,91170.20,91331.80,610.194
1765136700000,91331.90,91379.80,91240.20,91379.70,512.995
1765137600000,91379.80,91434.60,91263.10,91315.00,573.887
1765138500000,91315.10,91450.00,91293.30,91393.10,499.432
1765139400000,91393.20,91473.20,91281.40,91448.50,364.130
1765140300000,91448.40,91455.00,91320.00,91392.00,261.075
1765141200000,91392.10,91392.10,91206.20,91255.00,508.799
1765142100000,91255.00,91255.00,90750.00,90836.60,1879.428
1765143000000,90836.60,90990.80,90424.10,90488.30,1779.362
1765143900000,90488.40,90506.70,89806.00,90189.20,4733.100
1765144800000,90189.20,90189.30,88890.00,89328.00,7658.378
1765145700000,89328.00,89700.00,89166.10,89648.10,2387.525
1765146600000,89648.00,90204.80,89586.20,90040.50,2830.361
1765147500000,90040.60,90150.00,89280.00,89551.80,2596.501
1765148400000,89551.70,89798.40,89473.40,89684.90,1948.985
1765149300000,89684.90,90030.60,89684.90,90009.10,1317.644
1765150200000,90009.00,90009.10,89768.00,89880.70,666.690
1765151100000,89880.70,90444.40,89870.50,90345.40,1703.868
1765152000000,90345.40,90364.50,90004.00,90023.60,1590.010
1765152900000,90023.50,90253.00,89806.40,90203.70,1311.624
1765153800000,90203.80,90572.20,90170.00,90267.80,1277.159
1765154700000,90267.90,90420.00,90168.50,90302.70,695.545
1765155600000,90302.60,90736.20,90255.80,90630.00,1272.455
1765156500000,90630.00,91222.90,90527.30,91091.00,1813.798
1765157400000,91091.00,91650.00,91091.00,91214.60,3601.096
1765158300000,91214.50,91232.10,90771.30,90869.10,1824.036
1765159200000,90869.00,90999.20,90737.50,90911.60,1178.320
1765160100000,90911.60,91065.40,90866.70,90979.50,593.270
1765161000000,90979.40,91195.20,90922.10,91168.00,1314.472
1765161900000,91167.90,91415.60,91039.80,91327.00,1622.397
1765162800000,91327.00,91383.00,91070.90,91117.20,706.407
1765163700000,91117.20,91350.00,91079.80,91212.10,498.453
1765164600000,91212.10,91250.00,90965.50,90983.20,888.665
1765165500000,90983.20,91104.00,90947.00,91039.40,463.676
1765166400000,91039.30,91143.20,90979.20,91073.50,354.144
1765167300000,91073.60,91317.70,91045.20,91212.10,446.913
1765168200000,91212.20,91444.10,91116.00,91182.00,974.648
1765169100000,91182.00,91261.70,91106.10,91247.70,497.767
1765170000000,91247.80,91247.80,91006.30,91074.30,803.019
1765170900000,91074.30,91349.10,91022.70,91242.80,774.301
1765171800000,91242.90,91410.00,91242.80,91305.10,620.377
1765172700000,91305.10,91383.10,91265.20,91290.60,527.721
1765173600000,91290.60,91400.00,91205.50,91340.20,612.568
1765174500000,91340.10,91413.90,91298.30,91405.60,443.349
1765175400000,91405.60,91575.50,91405.60,91535.90,1036.376
1765176300000,91536.00,91612.90,91364.40,91434.60,1020.204
1765177200000,91434.60,91505.70,91310.20,91400.00,792.260
1765178100000,91400.00,91700.00,91370.70,91660.00,991.942
1765179000000,91659.90,91868.00,91574.00,91615.20,1870.390
1765179900000,91615.00,91615.00,91430.30,91519.80,1211.779
1765180800000,91519.80,91563.10,91433.60,91550.30,680.349
1765181700000,91550.40,91676.60,91550.30,91652.70,693.892
1765182600000,91652.80,91794.80,91549.50,91777.50,703.296
1765183500000,91777.40,91906.60,91661.80,91782.10,1068.522
1765184400000,91782.00,92262.60,91741.60,92030.00,4249.764
1765185300000,92030.00,92038.00,91872.90,91929.80,952.799
1765186200000,91929.70,92027.50,91858.10,91949.30,620.392
1765187100000,91949.30,91949.40,91860.00,91865.30,494.484
1765188000000,91865.30,92056.80,91756.10,91979.70,1189.040
1765188900000,91979.70,92016.00,91903.00,92000.10,577.393
1765189800000,92000.00,92162.70,91912.90,92160.10,1284.199
1765190700000,92160.00,92181.80,92079.00,92085.80,532.732
1765191600000,92085.80,92113.10,91936.30,92097.40,639.163
1765192500000,92097.40,92139.90,91979.90,91988.90,489.392
1765193400000,91988.80,91988.80,91806.10,91880.30,1114.903
1765194300000,91880.30,91963.10,91839.50,91923.50,778.128
1765195200000,91923.60,91948.40,91729.40,91739.90,1520.437
1765196100000,91740.00,91886.10,91724.80,91824.90,825.424
1765197000000,91824.80,91888.00,91627.80,91713.60,1429.818
1765197900000,91713.60,91819.10,91700.00,91729.50,653.052
1765198800000,91729.40,92106.40,91664.90,91765.50,2648.865
1765199700000,91765.50,91826.60,91488.00,91623.20,2280.696
1765200600000,91623.10,91663.60,91231.70,91622.50,2680.218
1765201500000,91622.50,91711.00,91350.20,91424.00,1703.269
1765202400000,91424.00,91575.70,91355.50,91503.10,1117.442
1765203300000,91503.10,91530.40,91111.00,91329.50,2502.105
1765204200000,91329.50,91753.00,90723.00,91481.70,9031.192
1765205100000,91481.70,91655.00,90741.40,90809.00,5020.506
1765206000000,90809.10,90970.60,90051.10,90192.60,6807.275
1765206900000,90192.60,90480.00,89608.50,89933.10,7883.000
1765207800000,89933.10,90148.50,89553.80,89644.50,5430.582
1765208700000,89644.40,90235.30,89602.70,89912.60,5505.315
1765209600000,89912.70,90045.40,89629.10,89906.80,3532.512
1765210500000,89906.80,90400.10,89800.50,90249.80,3062.549
1765211400000,90249.70,90438.80,90048.00,90232.50,2387.884
1765212300000,90232.60,90232.60,89700.00,89929.20,2373.553
1765213200000,89929.30,90191.50,89716.10,90083.50,2058.932
1765214100000,90083.40,90176.00,89793.10,89909.40,1373.014
1765215000000,89909.30,90058.50,89641.90,89807.90,1962.741
1765215900000,89807.90,90300.00,89705.80,90212.10,1994.197
1765216800000,90212.10,90399.00,90133.90,90266.70,2182.011
1765217700000,90266.70,90471.60,90057.20,90100.00,1994.803
1765218600000,90100.00,90380.00,89927.70,90380.00,1379.937
1765219500000,90380.00,90471.10,89676.00,89873.50,1808.277
1765220400000,89873.50,90159.60,89805.40,90020.00,1427.265
1765221300000,90019.90,90150.00,89907.20,90074.80,744.806
1765222200000,90074.70,90285.40,90011.10,90122.80,808.556
1765223100000,90122.90,90326.10,89992.80,90073.60,624.515
1765224000000,90073.70,90452.60,90073.70,90310.90,1047.498
1765224900000,90310.90,90592.10,90253.40,90400.10,1303.014
1765225800000,90400.00,90575.20,90261.80,90556.10,1004.637
1765226700000,90556.10,90877.10,90533.10,90745.70,2181.838
1765227600000,90745.70,90934.70,90618.00,90709.30,1097.381
1765228500000,90709.30,91034.50,90691.70,90980.10,818.643
1765229400000,90980.00,91227.80,90980.00,91104.60,1484.906
1765230300000,91104.70,91338.20,91039.10,91258.20,1536.865
1765231200000,91258.10,91333.00,90878.40,90940.70,801.008
1765232100000,90940.80,91015.00,90802.60,90931.80,580.590
1765233000000,90931.70,91019.40,90707.80,90724.70,756.936
1765233900000,90724.70,90899.70,90675.00,90788.60,496.148
1765234800000,90788.60,90975.00,90739.60,90759.90,713.409
1765235700000,90760.00,90831.50,90439.30,90679.00,1280.329
1765236600000,90678.90,90746.40,90544.00,90587.00,529.583
1765237500000,90587.00,90614.70,90513.00,90610.80,389.617
1765238400000,90610.80,90737.30,90556.30,90712.90,691.427
1765239300000,90712.90,90810.80,90650.00,90650.10,1152.573
1765240200000,90650.10,90650.10,90352.40,90407.50,923.003
1765241100000,90407.60,90478.40,90315.00,90359.40,653.653
1765242000000,90359.50,90481.80,90203.40,90443.20,903.998
1765242900000,90443.10,90537.20,90125.40,90178.10,966.727
1765243800000,90178.20,90231.80,89965.70,90014.50,1374.821
1765244700000,90014.50,90076.30,89922.40,90017.90,713.692
1765245600000,90017.90,90226.30,89933.70,90085.20,741.095
1765246500000,90085.10,90338.50,90066.60,90259.60,675.208
1765247400000,90259.50,90300.00,90150.00,90211.50,495.945
1765248300000,90211.50,90281.40,90012.60,90026.10,396.395
1765249200000,90026.10,90122.60,89938.40,89950.80,858.800
1765250100000,89950.90,90083.00,89774.10,90007.20,2264.390
1765251000000,90007.20,90385.20,89988.50,90316.10,1831.885
1765251900000,90316.20,90412.80,90259.60,90364.00,996.276
1765252800000,90364.10,90472.90,90344.00,90414.90,556.195
1765253700000,90414.90,90466.10,90280.00,90368.10,365.582
1765254600000,90368.00,90368.10,89653.50,89883.00,4393.532
1765255500000,89883.00,89922.40,89782.70,89875.40,790.792
1765256400000,89875.30,89928.30,89654.70,89734.30,845.636
1765257300000,89734.30,89848.40,89368.90,89821.20,3451.645
1765258200000,89821.20,90172.90,89810.00,90070.80,3361.703
1765259100000,90070.90,90140.00,89820.70,89857.60,877.481
1765260000000,89857.70,90078.80,89842.60,89919.30,591.724
1765260900000,89919.20,90009.20,89760.00,89836.80,830.811
1765261800000,89836.80,89907.70,89744.00,89903.40,512.673
1765262700000,89903.40,90200.00,89864.90,90124.80,966.353
1765263600000,90124.80,90266.20,90048.50,90064.40,966.146
1765264500000,90064.50,90399.90,90064.40,90322.60,989.840
1765265400000,90322.60,90479.80,90296.40,90426.50,951.964
1765266300000,90426.40,90485.80,90396.00,90449.90,458.772
1765267200000,90449.90,90519.50,90413.10,90460.90,661.240
1765268100000,90460.90,90568.00,90460.80,90476.00,627.022
1765269000000,90476.00,90487.00,90301.00,90487.00,1273.218
1765269900000,90487.00,90584.80,90431.10,90459.10,690.244
1765270800000,90459.00,90461.70,90267.00,90398.40,1021.944
1765271700000,90398.40,90430.90,90236.40,90271.70,697.500
1765272600000,90271.80,90328.00,90114.80,90140.70,717.144
1765273500000,90140.70,90189.30,90090.50,90099.90,398.509
1765274400000,90100.00,90182.90,90020.00,90150.00,707.004
1765275300000,90149.90,90184.50,90100.00,90154.10,346.041
1765276200000,90154.10,90307.40,89868.00,90047.70,1151.770
1765277100000,90047.60,90257.30,89977.90,90255.70,679.625
1765278000000,90255.60,90315.20,90164.60,90204.60,633.968
1765278900000,90204.60,90252.60,90089.20,90243.50,376.060
1765279800000,90243.50,90251.70,90172.90,90233.40,422.503
1765280700000,90233.40,90348.90,90214.90,90341.90,585.813
1765281600000,90342.00,90417.30,90276.80,90300.90,850.225
1765282500000,90300.90,90695.60,90300.90,90512.70,2006.941
1765283400000,90512.80,90608.90,90450.00,90587.30,777.807
1765284300000,90587.30,90620.00,90530.00,90532.70,498.570
1765285200000,90532.70,90576.10,90429.90,90452.50,601.794
1765286100000,90452.50,90701.90,90447.60,90650.10,1027.537
1765287000000,90650.00,90820.80,90153.40,90153.40,3471.294
1765287900000,90153.50,90400.00,90122.00,90385.00,1467.761
1765288800000,90385.10,90597.00,90301.10,90372.40,955.535
1765289700000,90372.40,90400.00,90071.50,90225.90,1312.304
1765290600000,90225.80,90533.00,89953.00,90037.60,3025.077
1765291500000,90037.70,90327.20,89991.00,90327.10,2033.153
1765292400000,90327.10,91226.20,90244.80,90568.20,6851.100
1765293300000,90568.20,91291.20,90460.80,91123.70,2749.871
1765294200000,91123.60,92085.50,90951.80,92026.50,7173.979
1765295100000,92027.00,92867.00,91812.60,92676.90,10511.817
1765296000000,92676.90,93490.50,92656.50,93414.50,8579.777
1765296900000,93414.40,93690.10,93245.50,93344.70,6781.070
1765297800000,93344.80,94295.00,93344.80,94203.60,9439.538
1765298700000,94203.70,94439.00,93978.00,94146.80,7127.767
1765299600000,94146.90,94555.00,94146.80,94181.80,6957.587
1765300500000,94181.70,94226.00,93575.30,93717.00,7472.916
1765301400000,93717.00,93908.40,93505.00,93753.90,2304.017
1765302300000,93753.90,93998.80,93717.60,93884.50,1861.590
1765303200000,93884.50,94000.00,93615.80,93916.50,1823.791
1765304100000,93916.50,94128.50,93854.50,94064.60,2409.271
1765305000000,94064.60,94112.40,93840.00,93853.60,980.535
1765305900000,93853.70,93966.00,93668.00,93887.30,1443.587
1765306800000,93887.20,93946.30,93686.50,93895.50,1088.729
1765307700000,93895.40,94041.60,93795.80,93951.00,791.633
1765308600000,93951.00,94221.30,93604.00,93699.20,2038.222
1765309500000,93699.30,93915.50,93671.40,93761.90,923.468
1765310400000,93761.90,93819.10,93530.10,93665.80,1804.958
1765311300000,93666.80,93667.80,92724.60,93031.00,5410.059
1765312200000,93030.90,93246.60,92780.00,92984.40,2312.061
1765313100000,92984.40,93200.00,92920.90,93075.20,1559.493
1765314000000,93075.20,93196.70,92945.50,92954.60,1060.778
1765314900000,92954.60,93139.20,92926.00,93064.60,723.604
1765315800000,93064.60,93116.90,92623.60,92631.30,1816.147
1765316700000,92631.20,92730.00,92199.00,92591.20,4845.140
1765317600000,92591.20,92871.00,92551.70,92598.50,1809.492
1765318500000,92598.50,92659.90,92455.00,92462.40,751.245
1765319400000,92462.50,92953.00,92462.40,92886.50,1203.701
1765320300000,92886.50,92999.50,92707.90,92832.00,872.354
1765321200000,92832.00,92832.00,92500.00,92538.00,959.708
1765322100000,92538.00,92840.90,92517.30,92820.10,750.904
1765323000000,92820.10,92933.00,92758.90,92902.20,658.645
1765323900000,92902.20,92902.20,92616.20,92638.40,513.369
1765324800000,92638.30,92748.20,92600.00,92660.40,680.861
1765325700000,92660.30,92660.30,92235.50,92484.70,1522.589
1765326600000,92484.70,92537.50,92383.20,92453.70,1125.250
1765327500000,92453.80,92500.30,91999.30,92084.50,3521.621
1765328400000,92084.50,92243.90,92050.00,92193.20,948.861
1765329300000,92193.10,92360.00,92130.20,92231.40,868.010
1765330200000,92231.40,92239.20,91900.00,92203.10,1611.198
1765331100000,92203.20,92320.00,92108.00,92269.10,635.723
1765332000000,92269.20,92269.20,91976.30,92186.90,972.353
1765332900000,92186.90,92530.00,92174.80,92456.50,1373.033
1765333800000,92456.50,92474.80,92287.10,92345.40,641.525
1765334700000,92345.40,92477.80,92186.10,92457.60,743.153
1765335600000,92457.60,92519.20,92346.10,92430.00,537.921
1765336500000,92430.00,92430.00,92300.00,92364.70,360.976
1765337400000,92364.80,92450.00,92330.70,92382.00,491.151
1765338300000,92381.90,92474.80,92345.80,92366.00,424.251
1765339200000,92366.00,92483.50,92339.80,92452.60,380.919
1765340100000,92452.70,92628.60,92365.10,92396.70,860.068
1765341000000,92396.70,92595.10,92355.50,92515.40,495.419
1765341900000,92515.40,92586.00,92440.00,92507.30,536.055
1765342800000,92507.40,92603.40,92472.80,92595.90,539.169
1765343700000,92595.90,92695.50,92525.00,92535.30,786.514
1765344600000,92535.20,92607.60,92478.30,92572.30,329.984
1765345500000,92572.30,92594.80,92491.40,92508.60,291.500
1765346400000,92508.50,92564.10,92350.00,92533.40,537.394
1765347300000,92533.50,92546.80,92479.60,92508.10,169.800
1765348200000,92508.20,92645.10,92502.90,92643.90,610.078
1765349100000,92644.00,92700.00,92560.30,92648.00,1001.138
1765350000000,92648.00,92666.00,92487.70,92556.30,877.263
1765350900000,92556.30,92556.40,92446.10,92550.00,400.592
1765351800000,92550.00,92688.60,92482.60,92615.60,512.505
1765352700000,92615.60,92749.80,92557.30,92744.70,737.893
1765353600000,92744.70,92759.00,92592.00,92641.90,797.933
1765354500000,92641.90,92713.60,92611.90,92632.90,427.777
1765355400000,92633.00,92703.20,92500.00,92558.40,576.410
1765356300000,92558.40,92629.10,92525.80,92565.00,382.671
1765357200000,92565.10,92631.10,92514.90,92560.70,350.217
1765358100000,92560.80,92582.00,92377.90,92432.70,819.771
1765359000000,92432.70,92560.00,92432.70,92560.00,327.320
1765359900000,92559.90,92900.00,92553.50,92870.10,1918.177
1765360800000,92870.00,93278.90,92800.00,92940.40,3253.189
1765361700000,92940.30,92950.00,92380.00,92401.00,1925.898
1765362600000,92400.80,92409.50,92088.00,92169.00,2885.673
1765363500000,92169.00,92347.70,92091.00,92230.50,1424.808
1765364400000,92230.40,92396.90,92161.00,92277.30,1168.388
1765365300000,92277.40,92335.60,92231.50,92298.60,545.695
1765366200000,92298.50,92340.00,91777.00,91932.70,3501.382
1765367100000,91932.80,92105.00,91721.00,92085.50,2646.437
1765368000000,92085.40,92177.80,91980.60,92013.60,995.979
1765368900000,92013.50,92065.30,91928.30,91987.90,647.014
1765369800000,91987.90,92090.20,91779.10,91891.80,1046.343
